$trk,14:29:12.00,4900.5308,956.0032,49.008846,9.933386,12495.40,56.38,90.6700,9,1,2,2607,-39.90,1.00
$trk,14:29:14.00,4900.5420,956.0165,49.009033,9.933608,12469.50,56.38,90.6700,9,1,2,2608,-39.90,1.00
$trk,14:29:22.00,4900.5845,956.0800,49.009743,9.934667,12360.80,56.38,90.6700,9,1,2,2612,-39.90,1.00
$trk,14:29:24.00,4900.5957,956.0952,49.009930,9.934920,12336.60,56.38,90.6700,9,1,2,2613,,
$trk,14:29:28.00,4900.6177,956.1251,49.010296,9.935419,12286.90,56.38,90.6700,9,1,2,2615,-39.90,1.00
$trk,14:29:30.00,4900.6284,956.1427,49.010475,9.935712,12260.10,56.38,90.6700,9,1,2,2616,-39.90,1.00
$trk,14:29:42.00,4900.6992,956.2568,49.011654,9.937613,12126.70,56.38,90.6700,9,1,2,2622,-39.90,1.00
$trk,14:29:44.00,4900.7119,956.2801,49.011864,9.938002,12101.20,56.38,90.6700,9,1,2,2623,-39.90,1.00
$trk,14:30:4.00,4900.8589,956.5289,49.014317,9.942149,11855.80,56.38,90.6700,9,1,2,2633,-39.90,1.00
$trk,14:30:14.00,4900.9634,956.6425,49.016056,9.944042,11738.80,56.38,90.6700,9,1,2,2638,-39.90,1.00
$trk,14:30:18.00,4901.0137,956.6854,49.016895,9.944757,11684.80,56.38,90.6700,9,1,2,2640,-39.90,1.00
$trk,14:30:28.00,4901.1470,956.7768,49.019115,9.946280,11566.20,56.38,90.6700,9,1,2,2645,,
$trk,14:30:30.00,4901.1768,956.7921,49.019611,9.946535,11546.00,56.38,90.6700,9,1,2,2646,-39.90,1.00
$trk,14:30:36.00,4901.2642,956.8424,49.021069,9.947373,11472.40,56.38,90.6700,9,1,2,2649,-39.90,1.00
$trk,14:30:38.00,4901.2949,956.8595,49.021584,9.947659,11449.10,56.38,90.6700,9,1,2,2650,-39.90,1.00
